id_pago,id_siniestro,tipo_pago,fecha_pago,monto,moneda,tipo_cambio,monto_mxn,banco_emisor,num_cheque,cuenta_destino,status_pago,autorizador,timestamp_pago
PAG-0000154,SIN-0007331,Pago hospital,2020-04-11,14381.57,MXN,1.0,14381.57,HSBC,CHK-306564,616399851221938726,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000155,SIN-0014048,Reembolso,2021-10-12,14432.23,MXN,1.0,14432.23,Santander,CHK-146181,889100548210791073,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000156,SIN-0010884,Pago beneficiario,2023-01-28,12113.76,MXN,1.0,12113.76,Santander,CHK-629596,137891242587081430,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000157,SIN-0004888,Pago directo asegurado,2020-02-19,14765.59,MXN,1.0,14765.59,Santander,,109829385110251339,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000158,SIN-0010448,Pago taller,2021-05-25,3783.54,MXN,1.0,3783.54,Scotiabank,CHK-663853,166515211516475462,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0000159,SIN-0009703,Reembolso,2023-10-09,14563.51,MXN,1.0,14563.51,Banorte,,511055582170534236,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0000160,SIN-0002422,Pago hospital,2022-03-30,13985.45,MXN,1.0,13985.45,HSBC,,593550179212044182,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0000161,SIN-0005942,Pago beneficiario,2020-11-26,22984.82,MXN,1.0,22984.82,Banamex,CHK-185441,339530489274973573,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0000162,SIN-0015755,Pago hospital,2023-05-24,18019.37,MXN,1.0,18019.37,BBVA,CHK-799208,062074377408257558,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0000163,SIN-0006249,Pago taller,2022-05-15,6382.77,MXN,1.0,6382.77,BBVA,CHK-437496,830520566728118948,Pendiente,AUTH01,2026-04-30 16:27:46
PAG-0000164,SIN-0006294,Pago hospital,2023-11-25,11789.36,MXN,1.0,11789.36,HSBC,CHK-623963,552958504199915366,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0000165,SIN-0010220,Reembolso,2022-07-16,53102.29,MXN,1.0,53102.29,BBVA,CHK-724698,759143056721885036,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0000166,SIN-0002331,Pago hospital,2023-08-28,21033.35,MXN,1.0,21033.35,Santander,CHK-821054,128966475491336963,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0000167,SIN-0000744,Pago hospital,2020-10-24,9808.6,MXN,1.0,9808.6,Scotiabank,,032053747581259617,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000168,SIN-0015698,Pago directo asegurado,2020-06-12,75630.26,MXN,1.0,75630.26,Scotiabank,,450930191864346143,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0000169,SIN-0014282,Pago hospital,2021-06-15,5987.89,MXN,16.8794,5987.89,Banorte,,602476367439831650,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0000170,SIN-0012805,Pago directo asegurado,2021-05-07,38576.21,MXN,1.0,38576.21,Santander,CHK-510478,760815991205842456,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0000171,SIN-0008898,Pago hospital,2023-07-01,16063.94,MXN,1.0,16063.94,HSBC,CHK-889213,078265460779154640,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0000172,SIN-0015767,Reembolso,2024-06-13,4196.3,MXN,1.0,4196.3,HSBC,CHK-476602,051994655214026178,Devuelto,AUTH15,2026-04-30 16:27:46
PAG-0000173,SIN-0014271,Pago directo asegurado,2020-01-01,17569.81,MXN,1.0,17569.81,Santander,,102878227835927927,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0000174,SIN-0013337,Pago hospital,2021-09-22,9821.19,MXN,1.0,9821.19,Scotiabank,CHK-579585,706882151986417491,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000175,SIN-0013365,Reembolso,2023-04-14,6294.52,MXN,1.0,6294.52,Banamex,CHK-364974,807054969339745901,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0000176,SIN-0007385,Pago beneficiario,2022-07-15,44076.62,MXN,1.0,44076.62,Scotiabank,,655488513662686307,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0000177,SIN-0010908,Reembolso,2021-12-08,51918.3,MXN,1.0,51918.3,Santander,CHK-529773,938368452820582324,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0000178,SIN-0013980,Pago hospital,2024-01-04,10009.47,MXN,1.0,10009.47,Santander,CHK-759541,902334744053538216,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0000179,SIN-0007353,Pago directo asegurado,2020-01-26,9015.77,MXN,1.0,9015.77,Banamex,CHK-725927,193975928796782339,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0000180,SIN-0008776,Pago taller,2020-11-05,7968.67,MXN,1.0,7968.67,HSBC,,915187716414198287,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0000181,SIN-0002304,Pago hospital,2022-05-18,2974.18,MXN,1.0,2974.18,Santander,CHK-714670,673513941311651449,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0000182,SIN-0015188,Pago hospital,2024-08-03,12914.75,MXN,1.0,12914.75,Santander,CHK-772881,677439306385643892,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0000183,SIN-0003242,Pago hospital,2023-06-24,24192.78,MXN,1.0,24192.78,Banorte,CHK-420943,453892346267479575,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000184,SIN-0007011,Pago hospital,2020-06-03,16912.66,MXN,1.0,16912.66,BBVA,CHK-294866,772476515143733714,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000185,SIN-0017092,Reembolso,2023-05-11,9456.77,MXN,1.0,9456.77,Banamex,,602847918100711923,Pendiente,AUTH12,2026-04-30 16:27:46
PAG-0000186,SIN-0001078,Pago hospital,2020-01-18,17793.18,MXN,1.0,17793.18,Santander,CHK-549215,424557689125899465,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0000187,SIN-0010542,Reembolso,2020-05-10,16676.32,MXN,1.0,16676.32,Banamex,,519713259629390797,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0000188,SIN-0013538,Reembolso,2023-11-23,32816.02,MXN,1.0,32816.02,Banamex,,530735409447167320,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0000189,SIN-0001126,Pago hospital,2024-04-26,13783.05,MXN,1.0,13783.05,HSBC,CHK-284298,058411675814662316,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0000190,SIN-0011698,Pago directo asegurado,2023-07-28,16025.99,MXN,1.0,16025.99,Santander,,215508826470002995,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0000191,SIN-0016686,Pago directo asegurado,2023-07-21,5361.77,MXN,1.0,5361.77,Banamex,CHK-602225,099099782321816412,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0000192,SIN-0013617,Reembolso,2021-05-17,20246.97,MXN,16.5097,20246.97,BBVA,,819401846990260712,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0000193,SIN-0005620,Pago taller,2020-07-04,5115.85,MXN,1.0,5115.85,Banamex,CHK-865353,338849962870202083,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000194,SIN-0015964,Pago directo asegurado,2022-08-28,27945.4,MXN,1.0,27945.4,Banorte,CHK-333764,731064321921194501,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0000195,SIN-0001603,Pago directo asegurado,2024-08-31,11319.85,MXN,1.0,11319.85,Santander,CHK-958400,605550672651394219,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0000196,SIN-0010854,Pago directo asegurado,2022-06-16,5744.78,MXN,1.0,5744.78,Scotiabank,,917188517352717082,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0000197,SIN-0004705,Pago taller,2022-06-12,7335.67,MXN,1.0,7335.67,Banamex,CHK-572974,966234038135807326,Pendiente,AUTH16,2026-04-30 16:27:46
PAG-0000198,SIN-0006305,Pago hospital,2020-07-04,19001.02,MXN,1.0,19001.02,Banamex,,660466067004967034,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0000199,SIN-0003425,Pago hospital,2024-06-13,1292.32,USD,1.0,1292.32,HSBC,CHK-357070,202737764686001138,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0000200,SIN-0004331,Pago directo asegurado,2020-02-07,9747.95,USD,1.0,9747.95,Banamex,,191187319456610559,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0000201,SIN-0015149,Reembolso,2021-01-16,7593.98,MXN,1.0,7593.98,Santander,CHK-744582,962263784490650133,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0000202,SIN-0001017,Pago beneficiario,2024-01-11,7661.55,MXN,1.0,7661.55,Banamex,CHK-271029,444304485223395786,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0000203,SIN-0001171,Pago hospital,2020-06-02,70148.18,MXN,1.0,70148.18,Santander,CHK-987200,042169366126329878,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0000204,SIN-0011864,Pago taller,2021-09-16,4189.92,USD,1.0,4189.92,HSBC,CHK-657531,098813197202745697,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0000205,SIN-0007263,Pago taller,2020-10-23,18954.65,MXN,1.0,18954.65,HSBC,CHK-531160,291381934943390087,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0000206,SIN-0006095,Pago directo asegurado,2023-06-24,72699.0,MXN,1.0,72699.0,BBVA,,496887755906031539,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000207,SIN-0007238,Pago hospital,2023-10-18,1823.57,MXN,1.0,1823.57,Banorte,CHK-370969,669598534745130445,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0000208,SIN-0002267,Reembolso,2022-10-07,4326.87,MXN,1.0,4326.87,Banamex,,579258224341345646,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000209,SIN-0013010,Pago directo asegurado,2021-12-10,3740.59,MXN,1.0,3740.59,Banorte,CHK-903511,429939951886660538,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000210,SIN-0000290,Reembolso,2023-09-11,35006.04,MXN,1.0,35006.04,Banamex,,942086944042642448,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000211,SIN-0010470,Pago directo asegurado,2022-12-08,6782.76,MXN,1.0,6782.76,Banamex,CHK-638879,805539005332748611,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0000212,SIN-0006861,Pago beneficiario,2021-01-26,20617.12,MXN,17.1917,20617.12,Santander,CHK-424280,504439631724314443,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0000213,SIN-0017650,Reembolso,2022-06-16,11498.41,MXN,1.0,11498.41,Banorte,,942853586205113220,Pendiente,AUTH11,2026-04-30 16:27:46
PAG-0000214,SIN-0014170,Pago directo asegurado,2021-12-02,7406.46,MXN,1.0,7406.46,Santander,CHK-916341,565427154711832417,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0000215,SIN-0002968,Reembolso,2024-08-16,3917.08,MXN,1.0,3917.08,HSBC,CHK-595631,828618966618159427,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000216,SIN-0012158,Pago beneficiario,2023-04-29,27225.49,MXN,1.0,27225.49,Banorte,CHK-377965,568562767153087475,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0000217,SIN-0017312,Pago hospital,2021-03-02,9879.23,MXN,1.0,9879.23,BBVA,,761191608689080166,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0000218,SIN-0001103,Pago directo asegurado,2022-08-22,31230.86,MXN,1.0,31230.86,Banamex,,637596321346782289,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0000219,SIN-0007921,Pago directo asegurado,2024-12-29,7479.11,MXN,1.0,7479.11,BBVA,,143170393712201273,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000220,SIN-0011668,Reembolso,2023-05-13,2165.17,MXN,1.0,2165.17,Banamex,,393404231461439675,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000221,SIN-0005307,Pago directo asegurado,2024-10-05,22400.2,MXN,1.0,22400.2,Santander,,482191241493180535,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0000222,SIN-0002486,Pago hospital,2023-04-27,10944.33,MXN,1.0,10944.33,Banamex,,476175456534641170,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0000223,SIN-0001923,Pago taller,2023-04-14,36686.11,MXN,1.0,36686.11,Scotiabank,,289514742463656607,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000224,SIN-0016809,Reembolso,2021-12-16,56749.18,MXN,18.2403,56749.18,BBVA,CHK-257916,535033395803518559,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0000225,SIN-0014162,Pago beneficiario,2021-05-09,8026.04,MXN,1.0,8026.04,Santander,CHK-615363,844959082703933861,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0000226,SIN-0016631,Pago hospital,2023-06-16,11230.72,MXN,1.0,11230.72,Banorte,,685215144419346013,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0000227,SIN-0005723,Pago taller,2024-03-05,6408.26,MXN,1.0,6408.26,Scotiabank,,684941514586326338,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0000228,SIN-0002436,Pago hospital,2022-05-26,3918.85,USD,1.0,3918.85,Santander,,672758757687852814,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000229,SIN-0005676,Pago directo asegurado,2020-11-10,16221.4,MXN,1.0,16221.4,Banorte,CHK-948278,053516035142679811,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0000230,SIN-0005079,Pago hospital,2024-09-24,17554.51,MXN,1.0,17554.51,Banamex,,176474276087387500,Pendiente,AUTH03,2026-04-30 16:27:46
PAG-0000231,SIN-0014681,Pago hospital,2023-04-24,19709.44,MXN,1.0,19709.44,Banamex,,451948699005729957,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0000232,SIN-0015236,Reembolso,2022-03-25,41004.25,MXN,1.0,41004.25,Santander,CHK-280207,436828282161380007,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0000233,SIN-0003922,Pago directo asegurado,2023-06-30,13019.33,MXN,1.0,13019.33,Santander,CHK-428345,826213193031398575,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000234,SIN-0013357,Reembolso,2023-01-29,4330.75,MXN,1.0,4330.75,HSBC,,532915914263359835,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000235,SIN-0014234,Pago hospital,2021-03-25,43199.88,USD,1.0,43199.88,Scotiabank,,374614482793499420,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0000236,SIN-0002745,Pago directo asegurado,2024-12-08,10156.57,MXN,1.0,10156.57,Banamex,CHK-412847,056165874536419710,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0000237,SIN-0001377,Pago beneficiario,2023-06-29,3044.09,MXN,1.0,3044.09,Banamex,CHK-617562,193570003777209177,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0000238,SIN-0001743,Pago hospital,2023-06-09,12903.58,MXN,1.0,12903.58,Banamex,CHK-901886,057403179114139978,Pendiente,AUTH16,2026-04-30 16:27:46
PAG-0000239,SIN-0004449,Pago hospital,2023-11-25,5738.1,MXN,1.0,5738.1,HSBC,CHK-820080,855491246861129536,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0000240,SIN-0013996,Pago hospital,2022-02-09,6910.66,MXN,1.0,6910.66,HSBC,CHK-494714,857344274964867680,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0000241,SIN-0009444,Pago beneficiario,2020-03-28,48609.79,MXN,1.0,48609.79,Banorte,,931224637827926982,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000242,SIN-0005979,Pago beneficiario,2022-10-02,6914.68,MXN,1.0,6914.68,Scotiabank,CHK-772395,686375974453736366,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0000243,SIN-0009427,Pago taller,2020-11-07,22592.43,MXN,1.0,22592.43,Scotiabank,CHK-227705,416767082721441495,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0000244,SIN-0017824,Pago directo asegurado,2024-11-23,32166.68,MXN,1.0,32166.68,Banorte,CHK-315942,239130772243070413,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000245,SIN-0005392,Pago hospital,2021-05-19,11875.96,MXN,1.0,11875.96,BBVA,,850610680588352002,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0000246,SIN-0010040,Pago beneficiario,2024-11-19,18188.41,MXN,1.0,18188.41,Santander,CHK-660030,317389750244835816,Devuelto,AUTH11,2026-04-30 16:27:46
PAG-0000247,SIN-0004219,Reembolso,2022-01-08,7854.41,MXN,1.0,7854.41,Santander,CHK-799542,620098641176204333,Pendiente,AUTH14,2026-04-30 16:27:46
PAG-0000248,SIN-0007466,Pago hospital,2023-02-01,12167.36,MXN,1.0,12167.36,BBVA,,391569492512362936,Pendiente,AUTH20,2026-04-30 16:27:46
PAG-0000249,SIN-0008043,Pago hospital,2024-07-16,5912.78,MXN,1.0,5912.78,BBVA,,028820216187958855,Devuelto,AUTH13,2026-04-30 16:27:46
PAG-0000250,SIN-0000068,Pago taller,2021-02-07,34878.21,MXN,1.0,34878.21,Banorte,CHK-216290,686680865490838558,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000251,SIN-0017571,Reembolso,2021-10-31,3609.16,MXN,1.0,3609.16,BBVA,,036957324543294681,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000252,SIN-0011436,Reembolso,2024-06-17,14506.77,MXN,1.0,14506.77,Banorte,,066463161937080996,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0000253,SIN-0014819,Reembolso,2021-10-05,28606.08,MXN,1.0,28606.08,Banorte,,390126381312340005,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000254,SIN-0010931,Pago hospital,2024-07-28,34492.79,USD,1.0,34492.79,Banamex,,056135250257126279,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0000255,SIN-0001639,Pago hospital,2022-06-18,42242.2,MXN,1.0,42242.2,HSBC,CHK-356460,619950928657953846,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0000256,SIN-0015502,Pago hospital,2024-09-23,7399.38,MXN,1.0,7399.38,BBVA,CHK-163256,948795898303258651,Pendiente,AUTH20,2026-04-30 16:27:46
PAG-0000257,SIN-0007347,Reembolso,2023-04-29,11479.97,MXN,1.0,11479.97,Banorte,CHK-798252,194213212730434158,Pendiente,AUTH03,2026-04-30 16:27:46
PAG-0000258,SIN-0001443,Reembolso,2024-08-19,12143.5,MXN,1.0,12143.5,Banamex,CHK-780781,590061008309266379,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0000259,SIN-0016916,Pago taller,2024-12-20,9700.77,USD,1.0,9700.77,Santander,CHK-160825,125957448300192490,Pendiente,AUTH01,2026-04-30 16:27:46
PAG-0000260,SIN-0006142,Reembolso,2020-07-09,2566.87,MXN,1.0,2566.87,BBVA,CHK-283755,717932347281751011,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0000261,SIN-0012601,Pago taller,2021-12-14,6350.53,MXN,1.0,6350.53,Scotiabank,,715747805831473521,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0000262,SIN-0010941,Reembolso,2020-11-14,3621.08,MXN,1.0,3621.08,Santander,,303735989721409624,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0000263,SIN-0004470,Pago hospital,2021-03-24,14327.88,MXN,1.0,14327.88,HSBC,CHK-812352,613146470832909170,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0000264,SIN-0016908,Pago directo asegurado,2022-04-18,8493.12,MXN,1.0,8493.12,Santander,CHK-559083,220531565882240607,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000265,SIN-0013936,Pago taller,2020-04-04,15852.7,MXN,1.0,15852.7,Scotiabank,CHK-549977,828328826889094771,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0000266,SIN-0001410,Pago hospital,2023-11-06,10229.93,USD,1.0,10229.93,Banorte,CHK-276556,731400001450014551,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0000267,SIN-0007740,Reembolso,2023-01-16,20487.1,MXN,1.0,20487.1,Banamex,,853785448372258727,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0000268,SIN-0007497,Pago hospital,2024-11-17,25582.93,MXN,1.0,25582.93,Banamex,CHK-886341,463429266784741263,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0000269,SIN-0011934,Pago directo asegurado,2021-02-22,20687.6,MXN,1.0,20687.6,HSBC,,417984344084285242,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000270,SIN-0008717,Pago hospital,2024-06-09,12041.8,MXN,1.0,12041.8,HSBC,,688117073292739009,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0000271,SIN-0006667,Pago hospital,2022-11-10,14235.81,MXN,18.9172,14235.81,Banorte,CHK-522124,089900718085976422,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0000272,SIN-0008966,Reembolso,2022-06-18,5647.58,MXN,1.0,5647.58,HSBC,,955400843758116770,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0000273,SIN-0004194,Reembolso,2020-09-19,13006.98,MXN,1.0,13006.98,BBVA,CHK-410126,209492938464612641,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0000274,SIN-0006699,Reembolso,2021-06-24,21532.65,MXN,1.0,21532.65,HSBC,CHK-946243,700319416427238607,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0000275,SIN-0007394,Pago hospital,2024-07-03,10051.01,MXN,1.0,10051.01,BBVA,CHK-900932,708395622927013427,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0000276,SIN-0017908,Pago hospital,2023-02-15,17562.16,MXN,1.0,17562.16,Santander,CHK-683290,509547058524599988,Pendiente,AUTH08,2026-04-30 16:27:46
PAG-0000277,SIN-0014773,Pago beneficiario,2023-12-18,13571.47,MXN,1.0,13571.47,HSBC,CHK-970692,371417448325090474,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0000278,SIN-0016254,Pago directo asegurado,2021-05-19,33061.8,MXN,1.0,33061.8,Banamex,,913737972352374004,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0000279,SIN-0005252,Pago taller,2021-05-18,57509.62,MXN,1.0,57509.62,BBVA,CHK-886474,291350280803896585,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0000280,SIN-0002213,Pago hospital,2023-09-14,27774.51,MXN,1.0,27774.51,BBVA,CHK-151421,756061835641576440,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0000281,SIN-0000212,Pago directo asegurado,2022-04-20,29409.02,MXN,1.0,29409.02,Scotiabank,,434974636634476695,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0000282,SIN-0002705,Pago hospital,2022-05-09,3333.7,MXN,1.0,3333.7,HSBC,,013448502358195496,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0000283,SIN-0013103,Pago directo asegurado,2020-08-18,5664.74,MXN,1.0,5664.74,BBVA,,413338045261172022,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0000284,SIN-0014489,Pago taller,2021-05-10,7794.93,USD,18.7354,7794.93,HSBC,CHK-163215,195774012380488051,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0000285,SIN-0002726,Pago taller,2024-01-10,26560.57,MXN,1.0,26560.57,Banamex,,882164936399083988,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0000286,SIN-0000882,Pago taller,2024-01-03,4958.0,MXN,1.0,4958.0,Banamex,CHK-811191,754996967641919000,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000287,SIN-0010026,Pago directo asegurado,2024-06-24,3108.46,MXN,1.0,3108.46,Santander,,172411718649628068,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000288,SIN-0017478,Pago hospital,2023-07-24,13373.99,MXN,1.0,13373.99,Banorte,CHK-564376,883717946827246203,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0000289,SIN-0014161,Pago hospital,2023-05-17,3372.3,MXN,1.0,3372.3,BBVA,CHK-151228,412381988417983404,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0000290,SIN-0008347,Reembolso,2020-12-01,14868.03,MXN,1.0,14868.03,HSBC,CHK-575742,736953350853376629,Pendiente,AUTH02,2026-04-30 16:27:46
PAG-0000291,SIN-0010774,Pago taller,2023-11-27,7647.29,MXN,1.0,7647.29,Scotiabank,CHK-210595,080058964355216373,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0000292,SIN-0017386,Pago hospital,2023-07-01,18905.91,MXN,18.3164,18905.91,Banamex,CHK-102842,980362479404679422,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000293,SIN-0014552,Pago directo asegurado,2022-01-17,4866.44,MXN,1.0,4866.44,Banamex,CHK-342129,846855726086503814,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0000294,SIN-0004612,Pago taller,2023-05-12,17434.14,MXN,1.0,17434.14,BBVA,,328234523004007047,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0000295,SIN-0006925,Pago directo asegurado,2020-03-12,3337.08,MXN,1.0,3337.08,BBVA,CHK-251118,628316894557772153,Pendiente,AUTH04,2026-04-30 16:27:46
PAG-0000296,SIN-0009525,Reembolso,2022-08-23,18515.34,MXN,1.0,18515.34,BBVA,CHK-582135,122420016749513864,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0000297,SIN-0016910,Pago hospital,2024-11-09,4588.81,MXN,1.0,4588.81,BBVA,CHK-443808,429398762484551510,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0000298,SIN-0008248,Pago taller,2023-06-23,8571.73,MXN,1.0,8571.73,Scotiabank,,094076011523599063,Pendiente,AUTH03,2026-04-30 16:27:46
PAG-0000299,SIN-0014095,Pago hospital,2020-03-17,6015.15,MXN,17.6415,6015.15,Santander,,243629628476890570,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0000300,SIN-0017112,Pago hospital,2024-02-22,14138.86,MXN,1.0,14138.86,HSBC,CHK-463747,332016035792808293,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0000301,SIN-0009644,Pago directo asegurado,2024-02-09,10043.77,MXN,16.7139,10043.77,HSBC,,228913380983891017,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0000302,SIN-0013386,Pago hospital,2023-07-08,12511.83,USD,17.6076,12511.83,Banamex,,275831892384712872,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0000303,SIN-0008676,Pago beneficiario,2023-12-14,9223.26,MXN,1.0,9223.26,Santander,CHK-801871,995522365518624335,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0000304,SIN-0010004,Pago directo asegurado,2022-11-30,5253.56,MXN,1.0,5253.56,BBVA,,439996462548462884,Pendiente,AUTH20,2026-04-30 16:27:46
PAG-0000305,SIN-0006466,Pago hospital,2024-06-11,2545.18,USD,1.0,2545.18,BBVA,CHK-926639,116925733967320831,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0000306,SIN-0010525,Pago directo asegurado,2021-10-17,4410.25,MXN,18.3681,4410.25,BBVA,,665027368511848727,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0000307,SIN-0013596,Pago hospital,2021-06-11,6717.9,MXN,1.0,6717.9,Scotiabank,,662783900622789263,Aplicado,AUTH09,2026-04-30 16:27:46
