id_beneficiario,id_poliza,orden,nombre,apellido_paterno,apellido_materno,parentesco,fecha_nacimiento,porcentaje,rfc,telefono,email,activo,fecha_registro,id_sistema_ben
BEN-0000160,POL-023355,1,Enrique,Jimenez,Vargas,Hijo,1953-11-06,25,NZTZ921875,5583963797,monica.jimenez@gmail.com,True,2024-08-16,BEN-SYS-3389614
BEN-0000161,POL-039177,1,Monica,Sanchez,Reyes,Padre,2005-04-19,33,MFRK912160,,,True,2020-05-26,BEN-SYS-3984686
BEN-0000162,POL-025644,1,Luz,Gomez,Gonzalez,Padre,1977-06-04,50,FDWI954786,5599870591,,True,2022-11-06,BEN-SYS-9222086
BEN-0000163,POL-005933,1,Juan,Nunez,Castillo,Conyuge,1980-08-10,50,WFUS907442,5524516239,,True,2022-01-22,BEN-SYS-4451526
BEN-0000164,POL-036555,1,Alicia,Martinez,Garcia,Madre,1981-03-10,50,BXUV716846,,silvia.torres@gmail.com,True,2021-11-07,BEN-SYS-6553882
BEN-0000165,POL-037209,1,Enrique,Mendoza,Flores,Hijo,1957-11-28,50,CIHX806403,5548606812,,True,2021-07-08,BEN-SYS-5060113
BEN-0000166,POL-031367,1,Carmen,Sanchez,Ramirez,Hija,1970-12-27,33,KKHY953917,5551701296,,True,2019-06-20,BEN-SYS-5932559
BEN-0000167,POL-027153,2,Patricia,Rivera,Cruz,Madre,1980-02-02,100,MSVR779405,5511793141,miguel.ruiz@gmail.com,True,2019-07-16,BEN-SYS-3482030
BEN-0000168,POL-049543,1,Mario,Aguilar,Ramirez,Hija,1995-12-11,33,INBJ886179,5584458465,,True,2021-07-22,BEN-SYS-7505996
BEN-0000169,POL-041950,1,Hector,Torres,Vega,Conyuge,2009-02-11,50,REJT860652,,carmen.flores@hotmail.com,True,2020-05-29,BEN-SYS-4130510
BEN-0000170,POL-036699,1,Sandra,Ramos,Martinez,Conyuge,1961-11-24,50,VZSD710054,5516684407,elena.perez@gmail.com,True,2024-01-27,BEN-SYS-2723512
BEN-0000171,POL-011176,1,Antonio,Ortiz,Mendoza,Hermana,1984-09-18,33,ACTL709520,5525709276,,True,2024-03-25,BEN-SYS-9462999
BEN-0000172,POL-041060,1,Daniel,Jimenez,Vega,Hijo,1990-01-25,25,SHGF906934,5592892431,,True,2021-09-03,BEN-SYS-7438013
BEN-0000173,POL-035992,1,Lorena,Diaz,Morales,Conyuge,1973-09-14,100,DRND621657,5521608248,enrique.ramos@gmail.com,False,2021-05-28,BEN-SYS-3197806
BEN-0000174,POL-018590,2,Fernanda,Chavez,Silva,Conyuge,1988-04-17,100,OTSN780475,5578932033,fernando.rivera@gmail.com,True,2023-09-15,BEN-SYS-6310995
BEN-0000175,POL-043182,1,Juan,Reyes,Lopez,Hermana,1968-01-21,25,GAWA931401,5593913762,,True,2022-07-12,BEN-SYS-9622946
BEN-0000176,POL-034158,3,Arturo,Martinez,Torres,Hija,1993-04-08,33,ISVU939190,,pedro.rios@hotmail.com,True,2019-07-22,BEN-SYS-6427467
BEN-0000177,POL-031281,1,Eduardo,Rios,Vargas,Padre,2004-02-29,100,CFMF605491,5521724767,leticia.castillo@hotmail.com,True,2023-05-29,BEN-SYS-1100282
BEN-0000178,POL-026277,3,Adriana,Molina,Garcia,Hijo,1963-07-26,33,KVUP724176,5579500024,rosa.diaz@gmail.com,False,2021-05-26,BEN-SYS-9907332
BEN-0000179,POL-010301,1,Roberto,Diaz,Torres,Hijo,1994-07-11,33,NIFP815892,5539816885,rocio.reyes@gmail.com,True,2024-04-05,BEN-SYS-8987845
BEN-0000180,POL-012718,1,Enrique,Ramirez,Martinez,Madre,2003-09-20,100,WDDG750889,5525960948,,True,2020-05-04,BEN-SYS-2433613
BEN-0000181,POL-003161,3,Diana,Navarro,Diaz,Hermano,1962-02-22,50,AVJA800456,,claudia.vega@hotmail.com,True,2020-08-27,BEN-SYS-3554121
BEN-0000182,POL-039969,2,Monica,Reyes,Torres,Conyuge,1986-06-06,50,YNGF937711,,,True,2019-03-20,BEN-SYS-1200861
BEN-0000183,POL-011092,1,Arturo,Navarro,Vega,Conyuge,2002-09-15,25,ATSF651916,5546233115,,False,2021-11-20,BEN-SYS-1241560
BEN-0000184,POL-007224,1,Oscar,Rodriguez,Perez,Hijo,1988-01-11,50,ENSO773270,5539561434,,True,2022-12-12,BEN-SYS-8933583
BEN-0000185,POL-044394,2,Diego,Soto,Cruz,Hija,1960-06-24,50,LYMC976508,5568649858,manuel.rodriguez@gmail.com,True,2020-05-27,BEN-SYS-2358629
BEN-0000186,POL-003808,3,Laura,Ruiz,Gutierrez,Hija,1955-01-06,50,UNXB711442,5538470311,ricardo.chavez@hotmail.com,False,2019-02-09,BEN-SYS-3516923
BEN-0000187,POL-031900,1,Juan,Navarro,Lopez,Hija,1960-05-23,33,SZTP787451,5565532144,,True,2021-05-22,BEN-SYS-5721475
BEN-0000188,POL-003550,2,Enrique,Flores,Hernandez,Hija,1992-10-04,33,UOEO889975,5536606727,sandra.gomez@hotmail.com,False,2019-08-25,BEN-SYS-2096784
BEN-0000189,POL-034196,1,Carmen,Gomez,Martinez,Conyuge,2008-03-20,100,ERDH671180,5530920923,esperanza.perez@hotmail.com,True,2021-08-07,BEN-SYS-8137974
BEN-0000190,POL-001158,1,Maria,Molina,Morales,Otro,1996-12-24,100,GTRX641509,5556120622,,True,2024-02-03,BEN-SYS-8626530
BEN-0000191,POL-020340,1,Raul,Torres,Mendoza,Conyuge,2001-02-14,50,ECEE984012,,,True,2022-09-05,BEN-SYS-7815856
BEN-0000192,POL-005518,1,Rosa,Ortiz,Martinez,Hijo,2005-08-30,50,MMEZ671294,5533171650,,False,2020-07-28,BEN-SYS-9691606
BEN-0000193,POL-041739,3,Alicia,Molina,Cruz,Padre,1994-10-07,25,NSBA800615,5519701496,gabriela.hernandez@hotmail.com,False,2019-11-03,BEN-SYS-6532870
BEN-0000194,POL-005712,2,Leticia,Gutierrez,Hernandez,Hija,1962-06-24,50,YLVS972851,,lorena.reyes@hotmail.com,True,2019-05-14,BEN-SYS-6759294
BEN-0000195,POL-015976,2,Sergio,Rios,Martinez,Hija,1957-09-29,33,WCJM961804,5561041866,diego.sanchez@hotmail.com,True,2022-01-08,BEN-SYS-3165344
BEN-0000196,POL-017236,1,Francisco,Silva,Mendoza,Conyuge,1982-09-13,50,FXBL804877,,adriana.diaz@gmail.com,False,2022-10-14,BEN-SYS-6558146
BEN-0000197,POL-047662,2,Miguel,Rivera,Reyes,Conyuge,1984-10-03,100,DJJE916796,5587964974,,True,2023-11-20,BEN-SYS-3512418
BEN-0000198,POL-001281,2,Gloria,Salazar,Ramirez,Hijo,1994-08-13,33,PYKT684401,5533667565,,True,2022-05-05,BEN-SYS-9939454
BEN-0000199,POL-020126,1,Hector,Gomez,Rivera,Hermano,1979-08-29,33,JTGU850145,5515067721,beatriz.silva@gmail.com,True,2019-08-27,BEN-SYS-1584679
BEN-0000200,POL-012085,1,Francisco,Ruiz,Vega,Hijo,1999-05-01,33,FHWD949835,5552661069,miguel.aguilar@hotmail.com,True,2023-01-29,BEN-SYS-5927925
BEN-0000201,POL-035385,3,Daniel,Navarro,Cruz,Conyuge,1985-02-05,100,ECFZ880877,5576534142,claudia.mendoza@gmail.com,False,2021-10-16,BEN-SYS-7191956
BEN-0000202,POL-030800,2,Pedro,Nunez,Perez,Hijo,1993-01-22,100,KAIQ648395,,esperanza.castillo@gmail.com,True,2019-12-26,BEN-SYS-5338035
BEN-0000203,POL-032029,2,Jose,Reyes,Castillo,Conyuge,1950-01-15,33,LQSJ965905,,,True,2024-12-18,BEN-SYS-7484135
BEN-0000204,POL-023780,3,Norma,Rios,Mendoza,Conyuge,1966-05-04,100,DQTJ952549,5526891019,jorge.rivera@gmail.com,True,2023-07-25,BEN-SYS-4017036
BEN-0000205,POL-024140,1,Maria,Ramos,Silva,Hija,1989-03-04,100,AMTC938389,5551965744,hector.romero@gmail.com,False,2022-10-31,BEN-SYS-3406735
BEN-0000206,POL-028001,1,Irene,Soto,Vargas,Conyuge,1998-10-31,50,ACKD944144,,,True,2019-08-19,BEN-SYS-9690714
BEN-0000207,POL-013861,1,Diana,Moreno,Sanchez,Conyuge,1983-01-17,100,INMP737103,5526150021,,False,2024-02-13,BEN-SYS-1739571
BEN-0000208,POL-005105,1,Sandra,Gomez,Gonzalez,Hija,1972-02-15,33,LGZV659758,5544708371,,True,2020-05-24,BEN-SYS-8876800
BEN-0000209,POL-030868,2,Ana,Lopez,Cruz,Conyuge,1953-02-20,50,RZTK866681,,,True,2024-01-29,BEN-SYS-4269113
BEN-0000210,POL-025065,1,Sofia,Lopez,Lopez,Madre,1983-05-09,50,SDAZ778018,,,True,2019-04-28,BEN-SYS-7241027
BEN-0000211,POL-046235,2,Victor,Gutierrez,Flores,Hijo,1980-08-01,33,KAMB986141,,carlos.reyes@gmail.com,True,2020-04-01,BEN-SYS-9568724
BEN-0000212,POL-007120,1,Ana,Salazar,Lopez,Hijo,2006-03-09,50,HEYF868472,5526574924,enrique.mendoza@hotmail.com,True,2021-11-16,BEN-SYS-3186504
BEN-0000213,POL-043165,1,Rosa,Salazar,Lopez,Hija,1969-10-21,100,BJTZ872237,5551522078,,True,2024-10-15,BEN-SYS-4294046
BEN-0000214,POL-021240,1,Irene,Ramirez,Vega,Conyuge,1998-08-13,100,PGDB869680,5519496894,monica.castillo@hotmail.com,True,2019-05-26,BEN-SYS-8157136
BEN-0000215,POL-026462,3,Fernanda,Medina,Cruz,Hija,1985-08-24,25,XWFC798712,5532002530,monica.ramirez@hotmail.com,False,2024-05-06,BEN-SYS-1325637
BEN-0000216,POL-025563,1,Sergio,Romero,Vargas,Hija,1956-04-09,50,GREX687552,5522926512,,True,2020-08-30,BEN-SYS-5730774
BEN-0000217,POL-011446,3,Adriana,Vega,Ramirez,Hijo,1996-09-30,50,FHBM855998,5534860611,eduardo.reyes@hotmail.com,False,2020-05-04,BEN-SYS-2442310
BEN-0000218,POL-000162,1,Pablo,Vega,Reyes,Hija,1962-08-11,50,BIEX807460,5558762724,,True,2022-02-28,BEN-SYS-2078554
BEN-0000219,POL-042668,2,Victor,Ortiz,Gonzalez,Hijo,2004-09-02,50,EGWE688411,5539527165,,True,2021-03-01,BEN-SYS-6223931
BEN-0000220,POL-016525,1,Fernanda,Diaz,Flores,Conyuge,1960-05-25,100,IFSP860321,5554014821,arturo.perez@gmail.com,True,2022-09-12,BEN-SYS-9890466
BEN-0000221,POL-008838,1,Francisco,Rodriguez,Lopez,Hijo,1952-02-17,50,HKQW935435,5517627456,,False,2023-09-24,BEN-SYS-3840179
BEN-0000222,POL-003036,3,Elena,Garcia,Mendoza,Hija,1988-08-23,25,GAQF979513,5549398086,valeria.moreno@gmail.com,False,2019-04-23,BEN-SYS-7286840
BEN-0000223,POL-016950,2,Alejandro,Rivera,Silva,Hijo,1969-08-03,50,YBDY819552,5520893310,carlos.diaz@gmail.com,True,2022-09-03,BEN-SYS-2306402
BEN-0000224,POL-028070,2,Hector,Castillo,Morales,Hija,1955-11-06,25,VUNS697496,5517469351,,True,2020-02-28,BEN-SYS-3367606
BEN-0000225,POL-023085,1,Roberto,Lopez,Flores,Hija,1996-02-24,33,VDCI828056,5557226717,eduardo.morales@hotmail.com,True,2021-01-24,BEN-SYS-1567085
BEN-0000226,POL-031773,1,Diego,Salazar,Sanchez,Conyuge,2005-08-19,25,QDFN775847,5510646422,maria.torres@gmail.com,True,2023-03-29,BEN-SYS-5817568
BEN-0000227,POL-004557,2,Lorena,Aguilar,Garcia,Conyuge,2008-03-07,25,SICM808725,5589910125,,True,2020-09-27,BEN-SYS-9502039
BEN-0000228,POL-029791,2,Claudia,Rios,Gutierrez,Hijo,1956-01-23,100,LCRZ925204,5545869540,sergio.moreno@hotmail.com,True,2020-12-07,BEN-SYS-7508556
BEN-0000229,POL-037357,3,Esperanza,Cruz,Hernandez,Hijo,1985-08-17,33,CQPL880497,5552156914,,True,2019-04-26,BEN-SYS-8194357
BEN-0000230,POL-036221,2,Carlos,Silva,Vega,Hija,1954-03-20,50,WOIZ662220,5560436486,adriana.diaz@gmail.com,False,2020-03-16,BEN-SYS-2826457
BEN-0000231,POL-003941,1,Oscar,Ramos,Martinez,Hijo,1981-11-04,50,WMSZ893602,5556492070,,True,2023-09-06,BEN-SYS-5826209
BEN-0000232,POL-018053,1,Irene,Morales,Gutierrez,Hijo,1983-01-11,33,YETY978307,5548412045,,False,2022-07-05,BEN-SYS-4866002
BEN-0000233,POL-000568,1,Beatriz,Chavez,Ramirez,Hija,1984-06-28,50,AYMI841654,5564861762,,True,2019-12-28,BEN-SYS-1717588
BEN-0000234,POL-028906,3,Fernanda,Reyes,Hernandez,Otro,1966-04-11,25,BURJ956894,5512385746,miguel.dominguez@gmail.com,True,2020-10-27,BEN-SYS-2162750
BEN-0000235,POL-018767,1,Arturo,Gomez,Rivera,Conyuge,1985-06-14,25,TQRE973635,5539757567,,True,2021-02-01,BEN-SYS-6466090
BEN-0000236,POL-021529,2,Roberto,Ramos,Vega,Conyuge,1991-04-25,50,FAHL986466,5588357268,ana.navarro@gmail.com,True,2022-06-11,BEN-SYS-5784037
BEN-0000237,POL-002242,1,Jorge,Nunez,Rivera,Padre,1990-07-26,50,SUZF647941,5513075546,,True,2023-01-19,BEN-SYS-6065334
BEN-0000238,POL-013418,2,Carmen,Cruz,Diaz,Hija,1966-02-26,50,QUTU809977,5520511184,fernanda.ramirez@hotmail.com,True,2020-03-11,BEN-SYS-9879361
BEN-0000239,POL-028060,1,Leticia,Martinez,Perez,Padre,1953-11-13,100,YZRU916607,5521023502,ana.ramos@hotmail.com,True,2022-04-15,BEN-SYS-2504635
BEN-0000240,POL-004107,1,Eduardo,Lopez,Garcia,Hijo,1950-01-12,100,SHWX699173,5540334270,esperanza.mendoza@hotmail.com,False,2019-12-09,BEN-SYS-9096142
BEN-0000241,POL-043536,2,Esperanza,Ramirez,Diaz,Hijo,1990-08-05,50,OVMS770368,5583838125,daniel.salazar@gmail.com,True,2021-10-19,BEN-SYS-1710341
BEN-0000242,POL-008740,2,Elena,Cruz,Morales,Hija,1960-06-04,33,GPUK929386,5519194300,,True,2023-04-12,BEN-SYS-1424616
BEN-0000243,POL-034767,1,Valeria,Rodriguez,Sanchez,Hijo,1974-12-28,25,DSTB938042,5510211924,martha.ramirez@gmail.com,True,2022-03-17,BEN-SYS-5798040
BEN-0000244,POL-017469,3,Rocio,Rodriguez,Flores,Hija,1964-11-24,100,HOOE605917,5549539198,,False,2023-12-06,BEN-SYS-3730230
BEN-0000245,POL-027115,1,Lorena,Salazar,Garcia,Hija,2009-09-24,100,BJHF806268,5591392602,carmen.castillo@gmail.com,True,2020-07-02,BEN-SYS-1834929
BEN-0000246,POL-022055,1,Enrique,Ramos,Perez,Hermano,1964-09-14,100,YJRQ743916,5583623935,,True,2021-09-14,BEN-SYS-5399380
BEN-0000247,POL-022449,1,Beatriz,Lopez,Silva,Padre,1953-09-18,50,QMSC691848,5598371368,,True,2019-05-17,BEN-SYS-4020134
BEN-0000248,POL-046621,1,Rocio,Cruz,Flores,Hijo,1950-06-04,50,JWPV923804,5546270654,,True,2022-08-14,BEN-SYS-9106887
BEN-0000249,POL-040235,2,Pedro,Rios,Rivera,Hijo,1987-06-19,100,HDLJ689479,5533275547,,True,2020-11-10,BEN-SYS-8909338
BEN-0000250,POL-031798,2,Sandra,Garcia,Vargas,Conyuge,1975-08-01,100,IAVT952674,5597772251,sergio.cruz@gmail.com,True,2023-01-05,BEN-SYS-8950698
BEN-0000251,POL-047957,2,Sandra,Ramirez,Flores,Hija,1965-08-18,25,EPMG942320,5550830649,antonio.salazar@hotmail.com,True,2020-05-29,BEN-SYS-2660600
BEN-0000252,POL-028546,2,Enrique,Gomez,Gonzalez,Conyuge,2003-07-19,100,DIJP975521,5576958730,,True,2023-08-02,BEN-SYS-7782709
BEN-0000253,POL-019735,3,Esperanza,Lopez,Reyes,Hijo,1964-05-11,100,IPHD960286,,maria.ruiz@hotmail.com,True,2022-11-10,BEN-SYS-3594144
BEN-0000254,POL-031443,1,Victor,Hernandez,Martinez,Hijo,1987-07-02,50,MQTI979302,5561182065,,True,2022-04-08,BEN-SYS-9658951
BEN-0000255,POL-019923,3,Ricardo,Salazar,Flores,Hijo,1966-04-14,100,VMYW849757,5591597426,pedro.garcia@gmail.com,True,2022-01-02,BEN-SYS-9043644
BEN-0000256,POL-003111,3,Arturo,Molina,Gutierrez,Hija,1971-12-07,100,LNYA817189,5514559848,valeria.flores@hotmail.com,True,2022-08-30,BEN-SYS-7527950
BEN-0000257,POL-037819,1,Ricardo,Ramos,Garcia,Conyuge,1991-04-17,50,CUTI868035,,sergio.dominguez@hotmail.com,True,2021-05-06,BEN-SYS-3882025
BEN-0000258,POL-006145,3,Hector,Moreno,Ramos,Hijo,1993-04-28,50,QQVV706877,5593702025,,True,2019-06-30,BEN-SYS-7058795
BEN-0000259,POL-019083,2,Norma,Molina,Diaz,Conyuge,1976-02-02,33,ZXVR810848,5514261702,,True,2021-11-11,BEN-SYS-8273524
BEN-0000260,POL-031411,2,Enrique,Salazar,Ramos,Hermano,1968-08-27,25,HAGR639627,,,True,2024-05-01,BEN-SYS-9527240
BEN-0000261,POL-046635,1,Ricardo,Torres,Gutierrez,Conyuge,2008-07-08,25,LZWM686990,5582760966,diana.salazar@hotmail.com,False,2019-05-24,BEN-SYS-8660621
BEN-0000262,POL-031369,3,Alicia,Vargas,Morales,Hijo,1957-01-23,50,DKGV603739,5555562312,,True,2023-10-10,BEN-SYS-2796501
BEN-0000263,POL-001187,1,Silvia,Ramirez,Cruz,Conyuge,1971-10-27,50,ZMSX770266,,victor.gutierrez@gmail.com,True,2021-04-15,BEN-SYS-9371212
BEN-0000264,POL-046291,3,Sergio,Chavez,Morales,Hija,1976-08-21,100,WZHC970144,5539890681,fernando.rodriguez@hotmail.com,True,2019-09-03,BEN-SYS-1534133
BEN-0000265,POL-030094,1,Francisco,Rivera,Martinez,Hija,1992-04-18,33,LAZY967640,5542450123,,False,2021-10-17,BEN-SYS-2120672
BEN-0000266,POL-028021,2,Patricia,Ortiz,Perez,Hermano,1965-05-21,33,KTDK651378,5562374297,silvia.rodriguez@hotmail.com,True,2019-06-25,BEN-SYS-8792930
BEN-0000267,POL-033320,1,Pedro,Vargas,Romero,Hija,1962-05-17,25,WZPX843770,,francisco.mendoza@gmail.com,False,2020-03-31,BEN-SYS-7384648
BEN-0000268,POL-047474,1,Miguel,Castillo,Diaz,Hijo,1952-10-07,100,MVRT664476,5591545451,luz.molina@hotmail.com,True,2021-12-29,BEN-SYS-4141912
BEN-0000269,POL-005446,1,Gloria,Romero,Garcia,Hija,1985-01-28,33,RTVT693673,,,True,2022-02-22,BEN-SYS-3579200
BEN-0000270,POL-021414,1,Rosa,Rivera,Garcia,Conyuge,2009-05-30,50,YHJJ884203,,manuel.ramos@gmail.com,False,2022-09-13,BEN-SYS-8921711
BEN-0000271,POL-003411,2,Eduardo,Perez,Silva,Madre,1990-01-14,50,UDCJ772675,5545348207,sofia.moreno@gmail.com,True,2019-04-24,BEN-SYS-8956918
BEN-0000272,POL-042179,1,Beatriz,Silva,Silva,Padre,1984-11-21,33,QJNH853490,5543238162,miguel.jimenez@hotmail.com,True,2019-05-30,BEN-SYS-9335696
BEN-0000273,POL-036917,1,Daniel,Rios,Garcia,Hijo,1990-08-13,25,PZJM959358,5556263993,patricia.ortiz@hotmail.com,True,2022-11-28,BEN-SYS-4384967
BEN-0000274,POL-006515,1,Patricia,Torres,Sanchez,Hijo,2001-10-12,25,BIRX915507,5535469957,fernanda.silva@gmail.com,True,2023-11-23,BEN-SYS-8971404
BEN-0000275,POL-014139,1,Diego,Rios,Silva,Conyuge,2001-09-26,50,QYAC726196,5545215467,diego.flores@hotmail.com,True,2023-01-02,BEN-SYS-4957398
BEN-0000276,POL-001243,2,Andres,Chavez,Vargas,Hijo,1995-10-05,100,XOCR914734,5526708597,andres.cruz@hotmail.com,True,2023-05-21,BEN-SYS-2031829
BEN-0000277,POL-015728,1,Sergio,Silva,Garcia,Hijo,1960-08-08,25,CGBP746069,,beatriz.navarro@hotmail.com,False,2020-11-30,BEN-SYS-7585203
BEN-0000278,POL-028319,1,Norma,Dominguez,Perez,Hija,2007-05-15,50,BVXB946032,5574069327,,True,2022-06-10,BEN-SYS-9519420
BEN-0000279,POL-049737,2,Norma,Vargas,Romero,Madre,1972-03-10,33,WIJM829733,5566456036,,True,2024-11-02,BEN-SYS-1030082
BEN-0000280,POL-033843,1,Roberto,Garcia,Gonzalez,Hija,1995-06-23,100,RJCC962223,,daniel.martinez@hotmail.com,True,2020-07-29,BEN-SYS-6836279
BEN-0000281,POL-007433,1,Miguel,Aguilar,Reyes,Hijo,1980-05-08,33,ONHS857694,5537370493,gloria.romero@hotmail.com,True,2024-07-13,BEN-SYS-3760936
BEN-0000282,POL-045630,1,Leticia,Gutierrez,Cruz,Conyuge,1965-02-18,100,NIQF786097,5561749577,raul.ramirez@hotmail.com,True,2023-01-01,BEN-SYS-6618917
BEN-0000283,POL-025081,1,Claudia,Soto,Hernandez,Otro,1982-11-23,33,NLCW918855,,,True,2020-03-20,BEN-SYS-2220593
BEN-0000284,POL-021709,2,Maria,Rivera,Reyes,Hijo,1987-11-14,25,LHAE810928,5584555162,sandra.castillo@hotmail.com,True,2023-07-02,BEN-SYS-4755240
BEN-0000285,POL-024639,1,Diana,Romero,Perez,Hermana,1951-02-09,25,ERWG804814,,victor.soto@gmail.com,True,2019-02-01,BEN-SYS-2944903
BEN-0000286,POL-029290,3,Rosa,Castillo,Perez,Hija,2000-05-04,25,AZEX770219,,,True,2024-06-13,BEN-SYS-1240279
BEN-0000287,POL-044589,1,Adriana,Soto,Gonzalez,Madre,1970-07-28,50,NNVS883365,,valeria.mendoza@hotmail.com,True,2021-06-21,BEN-SYS-1503743
BEN-0000288,POL-014185,3,Luis,Rodriguez,Garcia,Hija,1969-12-03,50,XALV606193,5529644812,juan.nunez@gmail.com,True,2022-09-28,BEN-SYS-9517265
BEN-0000289,POL-011325,2,Daniel,Morales,Gutierrez,Hija,1983-11-10,33,YYNN988663,5586859908,elena.martinez@hotmail.com,False,2023-02-11,BEN-SYS-5349085
BEN-0000290,POL-045663,1,Irene,Medina,Vargas,Hija,1966-03-10,100,MSCH831952,,,False,2024-03-08,BEN-SYS-1062472
BEN-0000291,POL-027624,1,Alejandro,Molina,Ramirez,Padre,1974-10-19,33,LDSX762989,5570935824,martha.molina@gmail.com,False,2024-03-17,BEN-SYS-1431326
BEN-0000292,POL-001196,1,Martha,Aguilar,Morales,Hermano,1950-09-07,25,FEWA691359,5542693656,,True,2019-11-18,BEN-SYS-1788377
BEN-0000293,POL-047306,1,Victor,Sanchez,Sanchez,Conyuge,1990-08-13,50,FOMG832517,,sergio.cruz@gmail.com,True,2019-05-20,BEN-SYS-6534132
BEN-0000294,POL-005326,3,Roberto,Ramirez,Torres,Madre,1978-02-04,100,GXZP866700,5522456130,raul.morales@hotmail.com,True,2023-04-13,BEN-SYS-9452412
BEN-0000295,POL-017892,2,Diego,Torres,Hernandez,Madre,1989-09-17,100,RCKX956554,5514321736,,True,2022-01-13,BEN-SYS-8876266
BEN-0000296,POL-008391,1,Miguel,Medina,Gonzalez,Hijo,1951-07-11,100,KJIU867334,5547773057,arturo.castillo@gmail.com,True,2024-11-15,BEN-SYS-5906428
BEN-0000297,POL-024893,2,Diego,Nunez,Garcia,Hijo,2002-07-31,33,REOZ796709,5578597755,carmen.vargas@hotmail.com,True,2020-05-25,BEN-SYS-3029325
BEN-0000298,POL-024125,1,Raul,Perez,Mendoza,Conyuge,1968-01-29,33,BGCM904504,5544155080,pablo.ramos@hotmail.com,False,2023-11-30,BEN-SYS-9255435
BEN-0000299,POL-013302,1,Daniel,Dominguez,Sanchez,Hijo,1985-09-24,50,HRRF867866,5577283736,,False,2023-12-06,BEN-SYS-1877131
BEN-0000300,POL-035970,2,Ana,Martinez,Ramos,Madre,1960-09-19,25,JQRQ723328,5530914188,daniel.flores@gmail.com,False,2023-11-03,BEN-SYS-3000707
BEN-0000301,POL-012799,3,Gloria,Garcia,Mendoza,Padre,1993-05-12,100,OKAV902612,5548409376,irene.silva@hotmail.com,True,2021-08-16,BEN-SYS-3272154
BEN-0000302,POL-002806,2,Maria,Vargas,Silva,Hija,2002-12-14,25,OYUP833594,5542610736,,False,2019-05-31,BEN-SYS-1252329
BEN-0000303,POL-039717,1,Luis,Medina,Hernandez,Conyuge,1961-03-24,25,WTLU988459,,,True,2024-02-16,BEN-SYS-1629613
BEN-0000304,POL-045343,1,Hector,Morales,Silva,Hijo,1998-04-15,33,EUEK922153,,leticia.torres@gmail.com,False,2023-10-18,BEN-SYS-5623881
BEN-0000305,POL-014713,1,Patricia,Aguilar,Vargas,Hijo,1982-06-25,50,IYSV953878,,,True,2024-06-17,BEN-SYS-7216353
BEN-0000306,POL-021866,3,Esperanza,Reyes,Hernandez,Hijo,2003-03-21,50,LWDW911847,,ana.navarro@gmail.com,True,2022-03-10,BEN-SYS-9184926
BEN-0000307,POL-009380,1,Carmen,Jimenez,Castillo,Hija,1987-11-12,33,WARV921431,5585855274,sandra.torres@hotmail.com,True,2020-11-27,BEN-SYS-5016794
BEN-0000308,POL-001516,2,Valeria,Moreno,Castillo,Padre,1987-04-16,33,EYHZ666587,5516640537,,True,2021-01-24,BEN-SYS-5038670
BEN-0000309,POL-049715,1,Eduardo,Ruiz,Ramirez,Conyuge,1960-09-04,100,VQDP809910,5590541394,,True,2023-01-04,BEN-SYS-6644191
BEN-0000310,POL-002102,1,Fernanda,Nunez,Vargas,Hija,1969-11-29,50,ULUM916317,5548785589,ricardo.moreno@gmail.com,True,2024-02-08,BEN-SYS-7429642
BEN-0000311,POL-018316,1,Carmen,Rodriguez,Mendoza,Hija,1967-01-25,100,AXPJ938538,,jorge.ruiz@hotmail.com,True,2019-05-03,BEN-SYS-4040339
BEN-0000312,POL-027253,2,Alejandro,Navarro,Vega,Conyuge,2005-09-25,50,YDHG784886,5565192261,luz.medina@gmail.com,False,2024-11-22,BEN-SYS-9666984
BEN-0000313,POL-000965,2,Fernando,Cruz,Hernandez,Hija,1972-12-06,50,WVNS932421,,luz.silva@hotmail.com,True,2022-05-04,BEN-SYS-2365129
BEN-0000314,POL-021033,2,Fernanda,Rios,Flores,Conyuge,1993-12-28,50,FGNX627187,5580393199,ana.gutierrez@hotmail.com,True,2019-10-15,BEN-SYS-3818506
BEN-0000315,POL-013994,1,Martha,Flores,Martinez,Conyuge,1962-06-03,100,XIYZ688502,5572349300,luz.lopez@hotmail.com,True,2019-02-15,BEN-SYS-1057413
BEN-0000316,POL-030630,1,Ana,Chavez,Mendoza,Hija,1992-07-08,33,HEQU988323,5575630340,,True,2023-06-06,BEN-SYS-4653892
BEN-0000317,POL-045537,1,Fernando,Rivera,Silva,Conyuge,1988-06-14,50,JANT695159,5538136425,,False,2021-08-29,BEN-SYS-2187033
BEN-0000318,POL-003050,3,Martha,Sanchez,Martinez,Padre,1964-08-01,100,NWNI962874,5537595077,manuel.castillo@gmail.com,True,2023-05-10,BEN-SYS-9542149
BEN-0000319,POL-025773,1,Gloria,Ramos,Reyes,Hijo,1998-03-13,100,MIIO974441,5579032270,beatriz.cruz@gmail.com,True,2024-07-21,BEN-SYS-5241945
BEN-0000320,POL-004112,1,Diego,Rivera,Gonzalez,Conyuge,1969-03-22,50,CSIJ657778,5551174032,laura.romero@hotmail.com,False,2022-03-12,BEN-SYS-5009675
BEN-0000321,POL-002524,1,Patricia,Salazar,Perez,Conyuge,1963-10-17,100,KOMZ706000,5545321985,leticia.gomez@gmail.com,True,2022-01-12,BEN-SYS-9464785
